Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
339.44133853912354	43	-284.1567685176924	-14.750298287691093	36.32550859396937	-210.9536137450408	-352.91165847009876	20.0	0.0	300	443520	-277.1844882337878	-14.111345706617907
347.56660985946655	44	-287.994639197854	-15.172262344785638	34.71137903113346	-216.97548189839551	-353.1204209357855	20.0	0.0	300	453600	-289.617144246393	-15.287375777602909
355.83150720596313	45	-286.17851591034497	-14.893450720206694	30.97383416489793	-223.40782443154148	-337.6105551827182	20.0	0.0	300	463680	-276.7156925156447	-13.762266907627273
363.78523421287537	46	-286.4048164206374	-14.858067447371067	24.92294003302587	-237.79918980364732	-329.7924190928746	20.0	0.0	300	473760	-284.647961511493	-14.611350539251106
371.7788565158844	47	-283.2311877252979	-14.476352677062312	15.279195051443834	-249.37567562518572	-315.0665712634259	20.0	0.0	300	483840	-287.36151074282145	-14.782564240288497
380.2043790817261	48	-282.8113604165331	-14.43278800349242	12.95846503389566	-242.9559447773974	-308.9102541543205	20.0	0.0	300	493920	nan	nan
388.4882245063782	49	nan	nan	nan	nan	nan	20.0	0.0	300	504000	nan	nan
397.0087184906006	50	nan	nan	nan	nan	nan	20.0	0.0	300	514080	nan	nan
407.15198707580566	51	nan	nan	nan	nan	nan	20.0	0.0	300	524160	nan	nan
417.0354347229004	52	nan	nan	nan	nan	nan	20.0	0.0	300	534240	nan	nan
425.0182945728302	53	nan	nan	nan	nan	nan	20.0	0.0	300	544320	nan	nan
433.15795707702637	54	nan	nan	nan	nan	nan	20.0	0.0	300	554400	nan	nan
444.47548604011536	55	nan	nan	nan	nan	nan	20.0	0.0	300	564480	nan	nan
452.93804836273193	56	nan	nan	nan	nan	nan	20.0	0.0	300	574560	nan	nan
461.9140422344208	57	nan	nan	nan	nan	nan	20.0	0.0	300	584640	nan	nan
471.1114459037781	58	nan	nan	nan	nan	nan	20.0	0.0	300	594720	nan	nan
479.76829409599304	59	nan	nan	nan	nan	nan	20.0	0.0	300	604800	nan	nan
488.2147047519684	60	nan	nan	nan	nan	nan	20.0	0.0	300	614880	nan	nan
496.3918375968933	61	nan	nan	nan	nan	nan	20.0	0.0	300	624960	nan	nan
504.6517460346222	62	nan	nan	nan	nan	nan	20.0	0.0	300	635040	nan	nan
513.9538691043854	63	nan	nan	nan	nan	nan	20.0	0.0	300	645120	nan	nan
